ID,Second_ID,First_name,Last_Name,Computer Networks,Signals and Systems,Databases,Calculus,Operating Systems
8441740144,8441740144,Mohammad Kamal,Jafari,20,1,16,9,17
8345454051,8345454051,James Chief,Sharbaaf,19,1,2,14,5
4036569391,4036569391,Mohammad Kamal,Hami,9,13,0,17,5
1375130028,1375130028,Ehsan James,Jalali,15,4,1,1,17
5127617800,5127617800,James Kamal,Rastegari,19,7,18,1,5
4450578364,4450578364,Kamal Jack,Mohebi,5,16,7,15,13
6786049959,6786049959,Chief Mohammad,Balochi,15,18,16,19,19
1301825733,1301825733,Reza Jack,Balochi,10,7,9,14,13
8448799348,8448799348,Jack Master,Mahi,10,7,13,19,16
3387449718,3387449718,Ali James,Jafari,16,14,13,15,13
4739228207,4739228207,Till Kamal,Balochi,10,3,9,7,0
5834192418,5834192418,James Reza,Balochi,0,10,0,9,4
4752959352,4752959352,Chief Kamal,Jalali,9,19,2,14,13
0746771424,0746771424,Master Jack,Hami,6,13,3,4,16
5214019190,5214019190,Chief Till,Rastegari,14,12,6,5,11
8213795267,8213795267,James Ali,Rastegari,7,0,8,15,20
5615201505,5615201505,Chief Ali,Mahi,15,6,4,11,15
6899833267,6899833267,Kamal Jack,Hami,15,5,10,5,16
8078582952,8078582952,Reza Master,Mahi,18,1,6,3,18
4857863397,4857863397,Hashem Kamal,Mahi,14,10,15,17,15
7648043829,7648043829,Kamal Ehsan,Balochi,0,4,17,4,3
1572834184,1572834184,Kamal Till,Rastegari,16,15,7,5,11
7298435129,7298435129,Kamal James,Jalali,1,20,1,11,16
8101627603,8101627603,Jack Ali,Jalali,14,19,1,14,0
5384013127,5384013127,Chief Mohammad,Hami,12,5,10,7,3
7360193807,7360193807,Reza Ali,Jalali,11,5,14,0,12
9594434907,9594434907,Master Chief,Mohebi,3,6,15,8,12
2992302298,2992302298,Hashem Reza,Hami,16,15,19,18,8
2690433266,2690433266,Master Mohammad,Jafari,9,13,2,18,6
3499983740,3499983740,Ali Master,Balochi,20,19,3,18,11
1701879137,1701879137,Master Chief,Mahi,20,4,18,10,5
0159537868,0159537868,Jack Till,Hami,17,1,3,10,5
5262328650,5262328650,Master Kamal,Hami,11,3,0,10,12
2766478066,2766478066,Chief Jack,Mohebi,18,2,3,17,11
5667008382,5667008382,Kamal Master,Balochi,8,1,12,7,16
1619319766,1619319766,Kamal Jack,Rastegari,7,2,15,2,17
5265594729,5265594729,Till Till,Balochi,14,1,5,16,8
9925264431,9925264431,Mohammad James,Hami,15,3,7,4,1
4983940317,4983940317,Hashem Mohammad,Jalali,18,16,15,19,17
6493649208,6493649208,Chief Master,Mohebi,1,5,3,14,12
8767628258,8767628258,Till Ehsan,Rastegari,12,20,20,20,3
0921335493,0921335493,Master Ehsan,Rastegari,17,5,18,2,7
8317957133,8317957133,Jack James,Jafari,13,5,3,14,4
9594158583,9594158583,Kamal Master,Balochi,1,9,4,11,7
7763518183,7763518183,Chief Hashem,Jalali,17,8,10,6,10
4113903390,4113903390,Kamal Kamal,Balochi,10,14,2,10,12
7022293177,7022293177,Hashem Master,Mahi,4,14,0,6,16
9364200530,9364200530,Kamal Master,Sharbaaf,16,0,9,20,14
8551404417,8551404417,Reza James,Rastegari,17,6,15,7,10
6584424984,6584424984,Ehsan Kamal,Jafari,11,14,6,9,17
2649023343,2649023343,Kamal Chief,Jalali,13,0,12,1,7
8847557573,8847557573,Jack Chief,Sharbaaf,3,15,0,2,7
8410279102,8410279102,Reza Hashem,Jafari,5,13,2,13,10
1086900193,1086900193,Mohammad Mohammad,Jafari,19,9,17,9,15
3525588116,3525588116,Till Till,Mahi,8,13,11,5,6
5097211577,5097211577,Ali Till,Jalali,10,9,16,13,14
6060822826,6060822826,Kamal Mohammad,Mohebi,0,9,1,20,10
5599246312,5599246312,Chief James,Jafari,9,20,8,5,18
9288144316,9288144316,Mohammad Ehsan,Jafari,13,7,14,14,2
9604403838,9604403838,Reza Jack,Sharbaaf,12,10,12,14,1
8991639091,8991639091,Till Kamal,Balochi,1,15,10,2,2
7386143029,7386143029,Mohammad Till,Rastegari,19,16,5,12,9
7501829343,7501829343,Ehsan Ehsan,Hami,12,14,1,18,7
2569911092,2569911092,Master Master,Balochi,18,7,20,17,20
6343733580,6343733580,Ehsan Reza,Balochi,12,1,15,13,4
2289876306,2289876306,Mohammad Till,Mahi,8,10,10,20,2
0084918590,0084918590,Kamal James,Jalali,12,9,18,17,8
7513425262,7513425262,Ehsan Jack,Sharbaaf,13,2,20,9,12
8177400366,8177400366,Ali Jack,Hami,3,10,15,3,13
4721558121,4721558121,Master Ehsan,Mahi,15,1,12,11,0
5386504124,5386504124,Jack Ali,Hami,15,11,20,20,4
2541428427,2541428427,Ali Ali,Balochi,0,2,6,1,0
5264575569,5264575569,Jack James,Jalali,16,13,10,3,13
2865337274,2865337274,Jack Mohammad,Jafari,0,17,14,5,16
2889980327,2889980327,Chief James,Jalali,6,2,10,13,4
0153194315,0153194315,Ehsan Jack,Sharbaaf,10,8,17,18,13
6510247641,6510247641,Ehsan James,Jafari,18,17,13,2,3
7360588204,7360588204,Reza Mohammad,Jalali,20,11,20,2,13
9351272546,9351272546,James Hashem,Balochi,2,8,8,15,13
6654812777,6654812777,Jack Reza,Jalali,18,17,17,19,4
2842339229,2842339229,Reza Mohammad,Jalali,5,3,2,12,20
0190991913,0190991913,Mohammad Hashem,Mohebi,6,14,9,5,16
8140235286,8140235286,Jack Chief,Rastegari,4,0,1,4,16
7432302827,7432302827,James Kamal,Mahi,6,11,15,19,9
2846288126,2846288126,Jack Hashem,Jalali,6,4,17,13,18
9546934223,9546934223,Mohammad James,Hami,16,17,20,4,11
3543799644,3543799644,Chief Ali,Jalali,1,20,12,1,6
1484320609,1484320609,Ehsan Chief,Mahi,10,12,9,15,15
8752339734,8752339734,Master Hashem,Mahi,5,15,2,4,11
7760666853,7760666853,James Jack,Mahi,9,20,0,13,1
9303149503,9303149503,Chief Mohammad,Hami,15,4,17,7,14
2689677725,2689677725,Mohammad Ali,Mohebi,19,19,2,10,11
9332388426,9332388426,Jack Reza,Rastegari,9,0,2,17,15
4192536767,4192536767,Chief Master,Hami,20,8,20,17,8
7831188043,7831188043,Ali Kamal,Mohebi,13,2,11,13,20
3036260051,3036260051,Chief Ali,Mahi,19,17,0,2,5
7216698406,7216698406,Master Reza,Mohebi,6,8,2,19,19
2852354194,2852354194,Master Hashem,Balochi,8,10,14,15,18
9896742224,9896742224,Mohammad Reza,Balochi,16,11,6,2,10
3121785379,3121785379,Ehsan Reza,Jafari,15,16,9,5,0
4649183602,4649183602,Till Ehsan,Hami,10,15,16,10,16
2150774992,2150774992,Master Till,Mohebi,18,19,2,3,14
3759785057,3759785057,Hashem Master,Jalali,2,20,16,20,14
4002829391,4002829391,Reza Chief,Rastegari,18,14,15,20,0
5706631903,5706631903,Reza Ali,Mahi,16,20,5,12,19
3666444269,3666444269,Chief James,Jafari,0,12,19,8,4
4911783309,4911783309,Jack James,Jafari,13,5,6,8,13
9951695019,9951695019,James Kamal,Jalali,6,20,14,11,8
3560901160,3560901160,Master Reza,Jafari,18,12,20,13,20
0372565165,0372565165,Chief Hashem,Rastegari,15,11,6,9,7
6509780792,6509780792,Hashem Master,Sharbaaf,5,14,13,8,16
2513398503,2513398503,Jack Master,Jalali,11,0,16,6,17
3944130531,3944130531,Master Reza,Jalali,3,9,6,13,3
1694078564,1694078564,Kamal Jack,Jalali,20,10,3,20,19
3158909175,3158909175,Master Reza,Balochi,20,7,11,13,6
3489860735,3489860735,Kamal Mohammad,Rastegari,5,11,5,0,15
4293409916,4293409916,Ali Master,Balochi,2,14,15,13,14
4962076182,4962076182,Chief Till,Sharbaaf,0,5,17,14,5
4861459115,4861459115,Jack James,Mohebi,6,10,0,16,3
3439141140,3439141140,Master Jack,Mahi,20,10,10,4,6
7113344769,7113344769,Mohammad Hashem,Jafari,7,12,4,9,0
5948480104,5948480104,Hashem Chief,Hami,13,2,2,9,2
5956576598,5956576598,Chief Master,Sharbaaf,4,8,15,16,8
4621759938,4621759938,Hashem Chief,Balochi,18,12,11,1,5
1843057940,1843057940,Jack Kamal,Rastegari,0,12,16,11,11
6480692558,6480692558,Kamal James,Jafari,11,2,9,14,14
4725556618,4725556618,Ehsan Chief,Jalali,14,9,16,7,18
8339158777,8339158777,Chief Master,Mohebi,18,15,12,4,5
5461394377,5461394377,Mohammad James,Mahi,6,15,7,1,8
4739881897,4739881897,Jack James,Mahi,4,11,10,14,5
3605233597,3605233597,James Jack,Rastegari,17,8,15,15,6
0619180253,0619180253,Master Reza,Jafari,3,9,9,4,1
1167796557,1167796557,Reza Hashem,Jalali,9,20,16,16,13
3307715102,3307715102,Master Kamal,Sharbaaf,11,15,10,9,9
3668612736,3668612736,Master Jack,Balochi,10,5,0,0,9
8403119590,8403119590,Till Jack,Hami,5,5,20,16,17
1594115437,1594115437,Mohammad Till,Hami,18,15,14,4,7
0970465782,0970465782,Chief Ehsan,Balochi,16,0,16,18,2
5213802755,5213802755,Ehsan Kamal,Jalali,3,3,9,0,2
5252660405,5252660405,Jack Master,Jafari,11,9,0,17,14
9943570599,9943570599,Ali Reza,Mohebi,8,15,19,19,9
6196584246,6196584246,Mohammad Ehsan,Sharbaaf,17,12,15,11,20
0613035436,0613035436,Mohammad Jack,Jafari,19,0,12,17,5
4607466551,4607466551,Reza Chief,Balochi,1,16,13,2,5
1793951532,1793951532,Mohammad Till,Rastegari,13,4,3,6,18
3727078938,3727078938,Ehsan James,Mahi,18,14,6,17,9
7541675382,7541675382,Hashem Reza,Rastegari,16,15,12,10,4
2595740165,2595740165,Reza James,Jalali,19,7,20,1,15
4538570490,4538570490,Chief Till,Mohebi,5,12,2,17,1
8176633081,8176633081,Mohammad Till,Hami,14,10,9,9,13
5054838083,5054838083,Ali Jack,Mohebi,5,11,3,5,4
2645222429,2645222429,Master Reza,Rastegari,5,10,19,11,8
0990200789,0990200789,Master Jack,Jafari,8,9,10,6,9
1610096095,1610096095,James Reza,Rastegari,19,1,5,5,11
0391535449,0391535449,Reza Kamal,Mohebi,7,8,20,16,1
6856249218,6856249218,Reza Master,Jalali,18,11,4,2,14
0048311220,0048311220,Reza Chief,Mahi,13,6,3,13,1
8525273463,8525273463,Jack Hashem,Sharbaaf,19,19,11,11,4
0749002982,0749002982,Kamal Reza,Rastegari,13,9,3,4,17
3977446723,3977446723,Reza Reza,Jalali,2,11,16,0,8
5825336088,5825336088,James Ali,Mahi,11,14,20,3,12
1809628505,1809628505,Kamal Mohammad,Mahi,1,2,12,11,13
7185720388,7185720388,Ehsan Kamal,Mohebi,10,2,9,14,17
8165308574,8165308574,Jack Jack,Mohebi,20,8,8,0,12
2045432386,2045432386,Chief Mohammad,Rastegari,6,5,17,1,19
6235045923,6235045923,Mohammad Kamal,Sharbaaf,18,16,15,5,11
8625313159,8625313159,Jack Master,Rastegari,6,9,4,17,2
3357319988,3357319988,Jack Ali,Balochi,16,20,12,19,18
9400184293,9400184293,Chief Ali,Jafari,9,17,6,7,8
7068739957,7068739957,Till Master,Jafari,12,11,11,9,0
1567701692,1567701692,Jack Hashem,Mahi,4,13,15,0,18
4836992454,4836992454,Hashem Ehsan,Mohebi,19,7,5,0,16
5453116383,5453116383,Mohammad Mohammad,Hami,15,17,16,5,3
4904889301,4904889301,Ehsan Reza,Mahi,17,15,10,4,14
3824844385,3824844385,Mohammad Kamal,Balochi,8,19,6,0,10
0533228485,0533228485,Hashem Ehsan,Balochi,16,10,0,7,16
4279081898,4279081898,Kamal Chief,Mohebi,7,17,2,14,15
6576081192,6576081192,Ali Chief,Sharbaaf,15,19,18,6,0
4597650830,4597650830,Jack Reza,Hami,2,2,19,1,15
8362897306,8362897306,Jack Reza,Rastegari,18,7,8,6,18
2364218828,2364218828,Hashem James,Rastegari,9,19,9,11,3
3096518377,3096518377,Hashem Ehsan,Jalali,14,8,6,7,7
7566897890,7566897890,Jack Ehsan,Mohebi,16,12,4,3,5
4986983909,4986983909,Kamal James,Balochi,19,5,4,9,10
8023036632,8023036632,Hashem Hashem,Jafari,7,16,15,14,11
4897884025,4897884025,Ehsan Ali,Sharbaaf,0,12,16,18,14
5825833240,5825833240,Kamal Hashem,Sharbaaf,8,14,1,0,6
9122574587,9122574587,Mohammad Till,Jafari,19,19,12,20,1
5800553541,5800553541,Hashem Ali,Mahi,18,13,9,16,16
9399060738,9399060738,Master Hashem,Jafari,5,16,12,11,9
7666569456,7666569456,Till Master,Hami,18,0,1,15,14
9910500952,9910500952,Chief Kamal,Jalali,17,12,18,18,0
1894403437,1894403437,Till Hashem,Mahi,6,7,16,12,7
4255563816,4255563816,Chief Hashem,Jafari,17,17,11,5,5
7293895468,7293895468,Jack James,Rastegari,0,1,5,9,4
5358550651,5358550651,James Ali,Jafari,4,20,3,7,12
1410133212,1410133212,Reza Till,Rastegari,2,5,17,20,13
6925103415,6925103415,Till Mohammad,Mohebi,14,4,2,4,20
4553856943,4553856943,Master Kamal,Mahi,15,13,7,5,20
9798833362,9798833362,Reza James,Sharbaaf,4,1,5,5,19
2433795430,2433795430,Till Kamal,Mahi,7,6,5,18,6
5344623341,5344623341,Mohammad Jack,Balochi,0,2,1,4,7
8926684437,8926684437,James James,Sharbaaf,9,2,18,17,19
0565170613,0565170613,Mohammad Kamal,Hami,15,19,15,20,9
2341629306,2341629306,Jack James,Sharbaaf,10,15,7,5,14
2692641557,2692641557,Hashem Reza,Mohebi,17,2,13,2,20
1877311993,1877311993,James Ehsan,Mahi,15,13,0,6,8
9537269351,9537269351,Ali Master,Rastegari,0,11,7,2,19
0568041246,0568041246,Ehsan Hashem,Mohebi,6,13,18,14,12
5797938035,5797938035,Ehsan Hashem,Mohebi,20,0,7,1,18
3976498177,3976498177,Chief Hashem,Jafari,16,19,8,6,1
8881999594,8881999594,James Mohammad,Jafari,9,13,9,16,3
2036301927,2036301927,Chief Kamal,Sharbaaf,14,6,7,11,2
9442357774,9442357774,Mohammad Till,Jafari,0,7,16,3,1
6405219235,6405219235,Till Ehsan,Balochi,2,19,17,4,2
6354759526,6354759526,Reza Ali,Sharbaaf,12,19,7,14,14
2615530199,2615530199,Mohammad Chief,Rastegari,2,5,3,2,4
4121652439,4121652439,Mohammad Reza,Balochi,1,12,10,13,20
2063445623,2063445623,Ali Master,Jafari,11,13,16,5,12
7671503314,7671503314,Chief Hashem,Jafari,4,6,12,14,20
6071771064,6071771064,Ali Jack,Mahi,3,6,19,8,6
6090081383,6090081383,Reza Jack,Hami,1,10,19,4,18
4394638476,4394638476,Hashem Till,Jalali,10,4,0,12,19
6691442144,6691442144,Kamal Chief,Rastegari,2,11,18,19,11
0748490406,0748490406,James Till,Balochi,14,14,5,6,1
8354139121,8354139121,Mohammad Master,Balochi,9,19,9,6,18
6146058512,6146058512,Mohammad Jack,Balochi,15,12,1,0,3
8640303966,8640303966,Ehsan Jack,Mohebi,1,4,18,19,14
6933874956,6933874956,Till Mohammad,Jafari,15,9,15,7,9
1116440035,1116440035,Till Kamal,Sharbaaf,2,12,9,12,19
2195836801,2195836801,Chief Ehsan,Jalali,15,14,18,2,15
6012866246,6012866246,Kamal Kamal,Jafari,18,4,18,2,2
4293209922,4293209922,Ehsan Ehsan,Sharbaaf,19,11,5,14,9
3917059748,3917059748,Ali Ali,Hami,7,15,0,20,15
0852961396,0852961396,Till James,Hami,2,5,4,19,17
6712144109,6712144109,Chief Ali,Hami,12,7,6,8,13
4515561608,4515561608,Ehsan Mohammad,Rastegari,11,6,6,17,12
5459603908,5459603908,Mohammad Hashem,Hami,6,17,0,2,3
3604473887,3604473887,Till Ehsan,Rastegari,18,18,19,3,13
7210214732,7210214732,Master Kamal,Mahi,2,3,0,19,1
2129673411,2129673411,Hashem Ehsan,Balochi,7,12,10,11,16
3733665593,3733665593,Ali Ehsan,Balochi,9,2,1,9,16
8025562261,8025562261,Kamal Ali,Mahi,17,7,2,12,11
8377055884,8377055884,Mohammad Till,Rastegari,18,1,17,7,1
0057792984,0057792984,Master Hashem,Sharbaaf,9,11,3,4,8
1038537548,1038537548,Kamal Kamal,Jafari,17,3,1,12,4
5838984818,5838984818,Till Chief,Jafari,16,19,0,15,14
9125234177,9125234177,James Ali,Jalali,15,7,1,16,15
0520440066,0520440066,Ehsan Master,Jafari,19,5,12,20,5
5411436258,5411436258,Master Kamal,Balochi,10,13,11,14,17
9555315157,9555315157,James Ali,Jalali,2,14,15,15,11
8584904404,8584904404,Hashem Kamal,Hami,8,19,8,1,13
3005654734,3005654734,Till Reza,Mohebi,10,19,5,5,8
2532387041,2532387041,Master Kamal,Sharbaaf,20,14,0,20,9
6720430238,6720430238,Chief Chief,Mohebi,10,3,18,20,17
9019314854,9019314854,Reza Master,Jalali,16,10,18,17,5
7996569314,7996569314,Chief Reza,Rastegari,4,7,17,8,15
1032380918,1032380918,Reza Chief,Rastegari,10,9,3,20,5
6951392251,6951392251,Till Kamal,Sharbaaf,13,0,8,19,18
7926452555,7926452555,Mohammad Master,Rastegari,18,5,5,15,16
3171930112,3171930112,Mohammad Jack,Jalali,8,19,11,10,15
7697759759,7697759759,Till James,Hami,11,14,0,6,6
0340175385,0340175385,Ehsan Reza,Balochi,5,14,4,15,19
0776838370,0776838370,James Chief,Rastegari,4,9,5,11,17
2083649849,2083649849,Master Master,Hami,13,7,15,11,15
6666220965,6666220965,Till James,Jafari,8,7,2,6,17
4202753352,4202753352,Jack Chief,Rastegari,10,5,15,14,0
7216823325,7216823325,Hashem Chief,Mahi,11,6,18,9,8
6243973785,6243973785,James Ali,Jalali,7,15,20,10,20
6314125538,6314125538,Kamal Master,Hami,0,18,14,18,10
5164540847,5164540847,Reza Chief,Mahi,9,4,20,0,12
4299346904,4299346904,Kamal Mohammad,Sharbaaf,8,15,18,1,7
9815672938,9815672938,Reza Reza,Rastegari,12,14,8,16,20
1128730732,1128730732,Master Mohammad,Mahi,3,11,18,9,16
4796975249,4796975249,Jack Jack,Hami,20,1,10,6,11
2213061683,2213061683,James Till,Mahi,6,11,17,0,5
3183941042,3183941042,Master Mohammad,Mahi,17,16,9,8,18
6947230138,6947230138,Mohammad Ehsan,Jafari,11,1,0,11,16
0398114794,0398114794,Ehsan Reza,Jalali,15,0,0,7,10
1416527669,1416527669,Till Mohammad,Mohebi,12,7,3,0,7
1832741696,1832741696,Hashem Jack,Hami,17,3,5,1,7
2676039337,2676039337,Jack Ehsan,Hami,2,0,14,1,20
6066155217,6066155217,Chief Chief,Sharbaaf,19,17,15,9,8
7296441804,7296441804,Till Chief,Sharbaaf,1,16,0,13,17
2998882964,2998882964,Ehsan Ehsan,Mahi,13,8,7,3,18
8416385014,8416385014,James Hashem,Mahi,18,17,12,13,10
9886282853,9886282853,Kamal Jack,Balochi,19,6,8,19,0
0624025686,0624025686,James Jack,Mohebi,12,17,12,10,4
4022628882,4022628882,Master Reza,Mohebi,8,1,11,3,7
5578664201,5578664201,Ali Reza,Balochi,8,17,13,12,7
6897240376,6897240376,James Reza,Balochi,12,2,7,14,20
2168672071,2168672071,Hashem James,Hami,1,1,3,6,12
8733409361,8733409361,Ali Chief,Balochi,1,20,11,15,17
5024407289,5024407289,Ali James,Rastegari,15,5,11,17,2
3979125544,3979125544,James Chief,Sharbaaf,10,4,11,19,7
0347917639,0347917639,Reza Jack,Mohebi,6,13,7,6,20
0756421756,0756421756,Hashem Ehsan,Balochi,19,20,1,3,0
7458306561,7458306561,Till Till,Mahi,1,9,13,16,8
1082532139,1082532139,Reza Mohammad,Jafari,2,4,10,8,6
8614981031,8614981031,Reza Reza,Sharbaaf,15,15,17,8,3
5841544132,5841544132,Jack Ali,Rastegari,8,4,4,13,19
8808159394,8808159394,Master Hashem,Mohebi,3,1,3,9,4
8173005245,8173005245,James Till,Jafari,6,19,11,18,13
0567417016,0567417016,Chief Master,Jafari,3,0,17,18,17
1126261268,1126261268,Till Master,Rastegari,15,2,3,0,20
0350376376,0350376376,Ehsan Reza,Mahi,0,11,4,18,0
3689601814,3689601814,Hashem Mohammad,Balochi,13,15,15,5,18
8568261207,8568261207,Mohammad Ali,Jalali,0,7,9,13,10
1849413017,1849413017,Ehsan James,Rastegari,20,13,9,12,4
6571800606,6571800606,Hashem Ehsan,Mahi,3,0,18,5,6
8000785937,8000785937,Reza James,Jafari,5,15,10,8,17
4621310351,4621310351,Ehsan Ehsan,Jalali,20,7,13,5,19
5425396575,5425396575,Jack James,Mohebi,11,14,4,13,6
6135915830,6135915830,Ali Hashem,Hami,10,13,19,2,8
3414311428,3414311428,Kamal Kamal,Mohebi,13,3,12,16,5
2079715229,2079715229,Ehsan James,Jafari,4,5,6,19,6
7328261832,7328261832,Mohammad James,Jalali,18,20,16,8,13
8490588343,8490588343,Ehsan Reza,Jalali,20,2,1,7,5
3103554858,3103554858,Jack James,Sharbaaf,16,1,14,1,2
9433514201,9433514201,Hashem Chief,Balochi,13,13,10,20,5
1141511953,1141511953,Reza Ehsan,Rastegari,15,10,3,13,6
1899629398,1899629398,Hashem Jack,Sharbaaf,0,17,19,13,1
2742886253,2742886253,Reza Kamal,Mahi,2,11,0,2,8
5706556766,5706556766,Kamal Kamal,Jalali,19,9,15,14,12
4501047205,4501047205,James James,Jafari,20,11,18,15,5
8603153743,8603153743,James Master,Mohebi,19,17,6,1,1
7198908321,7198908321,Kamal Till,Rastegari,9,7,14,18,4
8237002598,8237002598,James Jack,Hami,13,15,6,3,4
3723872585,3723872585,Hashem Chief,Sharbaaf,6,19,10,3,18
0942091592,0942091592,Till Mohammad,Rastegari,9,12,8,0,10
5500007962,5500007962,Hashem Ali,Sharbaaf,17,17,7,19,0
3718458681,3718458681,James Till,Mahi,6,19,0,3,14
6382132203,6382132203,Mohammad Till,Mahi,0,0,16,12,14
2019478160,2019478160,Hashem Hashem,Balochi,16,12,8,11,16
3581958337,3581958337,Ehsan Mohammad,Hami,16,5,20,20,6
6891789853,6891789853,James Chief,Jafari,6,10,4,0,11
0517600462,0517600462,James Till,Mohebi,2,13,19,6,15
0508510165,0508510165,Mohammad Master,Sharbaaf,3,18,14,20,5
0002013140,0002013140,James Chief,Jalali,13,13,1,12,3
7615219578,7615219578,Ali Ali,Hami,4,5,3,19,8
7429513684,7429513684,Chief Ali,Balochi,11,2,17,5,4
4576381702,4576381702,Jack Reza,Hami,2,8,16,2,10
9982233713,9982233713,Kamal Reza,Balochi,2,15,1,2,18
0400007586,0400007586,Master Kamal,Sharbaaf,7,19,2,9,6
9948683926,9948683926,Kamal Till,Mohebi,19,16,12,3,18
9570939321,9570939321,Mohammad Chief,Balochi,11,11,1,17,5
9110245796,9110245796,Reza Ehsan,Mahi,2,16,3,2,11
8797703114,8797703114,Ali Jack,Rastegari,0,2,3,14,16
5191682117,5191682117,Till Ehsan,Jafari,5,15,9,2,6
7501887152,7501887152,Hashem Till,Rastegari,2,12,15,20,0
8905256333,8905256333,Chief Reza,Rastegari,11,5,12,6,19
6794315670,6794315670,Ehsan Chief,Sharbaaf,10,1,20,12,11
6280518737,6280518737,Mohammad Hashem,Mahi,12,17,13,2,8
1666362355,1666362355,James Master,Jalali,18,2,14,20,16
1211656536,1211656536,Kamal Master,Jalali,20,14,10,2,9
1067228533,1067228533,Kamal Master,Mohebi,9,20,20,2,19
8429979810,8429979810,Till Reza,Rastegari,3,15,15,1,13
4745518430,4745518430,Mohammad Jack,Rastegari,18,17,10,16,5
7800001559,7800001559,Kamal Hashem,Jalali,19,4,19,7,17
3897597327,3897597327,Till Ehsan,Jafari,9,5,4,2,1
0881648382,0881648382,Till James,Jalali,12,13,10,7,8
5191701754,5191701754,Ali Hashem,Sharbaaf,14,3,18,16,17
3685677730,3685677730,James James,Mohebi,20,16,20,20,2
2331257717,2331257717,Till Kamal,Sharbaaf,6,14,4,6,3
9547845340,9547845340,Kamal Kamal,Rastegari,1,9,19,10,5
1029154286,1029154286,Till Hashem,Mohebi,16,10,19,14,3
3677074231,3677074231,Jack James,Hami,11,19,11,2,12
5463541520,5463541520,Mohammad James,Hami,17,11,4,2,2
2227853276,2227853276,Till Reza,Balochi,13,11,7,7,4
9154771308,9154771308,Kamal Ali,Jafari,6,4,10,1,9
8178036967,8178036967,Ali Hashem,Rastegari,4,14,3,15,16
1402089417,1402089417,Till James,Jafari,13,16,12,17,8
9603418733,9603418733,Kamal Till,Hami,14,11,3,13,16
0719751870,0719751870,Mohammad Ali,Mohebi,18,2,12,15,9
7637457429,7637457429,Mohammad Hashem,Mahi,14,19,14,0,9
2738822935,2738822935,Mohammad Till,Mohebi,7,11,5,7,8
6240780640,6240780640,Ali Till,Mahi,7,3,15,1,2
8515175505,8515175505,James Jack,Mohebi,2,0,0,19,14
5065196957,5065196957,Kamal Jack,Mohebi,3,2,16,20,17
0367373135,0367373135,Mohammad Kamal,Jafari,6,7,20,13,3
1527608884,1527608884,Till Ali,Hami,15,19,11,8,8
4034909828,4034909828,Master Till,Jalali,16,7,4,20,16
1286604046,1286604046,James Hashem,Rastegari,13,16,1,10,1
7049316252,7049316252,Ehsan Till,Rastegari,16,6,9,10,14
1101332410,1101332410,Jack Chief,Jalali,1,8,0,12,12
4333646930,4333646930,Kamal Hashem,Jafari,16,1,17,19,20
3488241325,3488241325,Jack Ehsan,Jalali,14,8,11,14,10
2224119518,2224119518,Kamal Ali,Jafari,5,7,7,6,8
2131987036,2131987036,Mohammad Till,Jafari,4,17,0,14,13
7738557620,7738557620,Jack Ali,Mohebi,2,20,5,20,19
7023892182,7023892182,Till Ali,Jalali,14,19,19,4,1
0159769224,0159769224,Till Reza,Mahi,12,20,7,6,1
6536429105,6536429105,Master Till,Hami,16,18,7,3,0
4290119902,4290119902,Jack Mohammad,Jalali,0,5,5,5,11
8080428123,8080428123,Jack Ehsan,Rastegari,19,10,20,19,3
7053656658,7053656658,Ehsan Master,Jalali,5,20,18,9,16
3647216789,3647216789,Ali Till,Jafari,18,13,1,13,3
